date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version
2020-01-02,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Additional 50% Reduction,Austria,AUT,2020-06-27,v3
2020-01-02,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Maintain Status Quo,Austria,AUT,2020-06-27,v3
2020-01-02,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Relax Interventions 50%,Austria,AUT,2020-06-27,v3
2020-01-02,Rt,3.91,4.43,4.71,4.65,4.89,5.25,Surged Additional 50% Reduction,Austria,AUT,2020-06-27,v3
2020-01-02,Rt,3.91,4.43,4.71,4.65,4.89,5.25,Surged Maintain Status Quo,Austria,AUT,2020-06-27,v3
2020-01-02,Rt,3.91,4.43,4.71,4.65,4.89,5.25,Surged Relax Interventions 50%,Austria,AUT,2020-06-27,v3
2020-01-03,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Additional 50% Reduction,Austria,AUT,2020-06-27,v3
2020-01-03,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Maintain Status Quo,Austria,AUT,2020-06-27,v3
2020-01-03,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Relax Interventions 50%,Austria,AUT,2020-06-27,v3
2020-01-03,Rt,3.91,4.43,4.71,4.65,4.89,5.25,Surged Additional 50% Reduction,Austria,AUT,2020-06-27,v3
2020-01-03,Rt,3.91,4.43,4.71,4.65,4.89,5.25,Surged Maintain Status Quo,Austria,AUT,2020-06-27,v3
2020-01-03,Rt,3.91,4.43,4.71,4.65,4.89,5.25,Surged Relax Interventions 50%,Austria,AUT,2020-06-27,v3
2020-01-04,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Additional 50% Reduction,Austria,AUT,2020-06-27,v3
2020-01-04,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Maintain Status Quo,Austria,AUT,2020-06-27,v3
2020-01-04,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Relax Interventions 50%,Austria,AUT,2020-06-27,v3
2020-01-04,Rt,3.91,4.43,4.71,4.65,4.89,5.25,Surged Additional 50% Reduction,Austria,AUT,2020-06-27,v3
2020-01-04,Rt,3.91,4.43,4.71,4.65,4.89,5.25,Surged Maintain Status Quo,Austria,AUT,2020-06-27,v3
2020-01-04,Rt,3.91,4.43,4.71,4.65,4.89,5.25,Surged Relax Interventions 50%,Austria,AUT,2020-06-27,v3
2020-01-05,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Additional 50% Reduction,Austria,AUT,2020-06-27,v3
2020-01-05,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Maintain Status Quo,Austria,AUT,2020-06-27,v3
2020-01-05,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Relax Interventions 50%,Austria,AUT,2020-06-27,v3
2020-01-05,Rt,3.91,4.43,4.71,4.65,4.89,5.25,Surged Additional 50% Reduction,Austria,AUT,2020-06-27,v3
2020-01-05,Rt,3.91,4.43,4.71,4.65,4.89,5.25,Surged Maintain Status Quo,Austria,AUT,2020-06-27,v3
2020-01-05,Rt,3.91,4.43,4.71,4.65,4.89,5.25,Surged Relax Interventions 50%,Austria,AUT,2020-06-27,v3
2020-01-06,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Additional 50% Reduction,Austria,AUT,2020-06-27,v3
2020-01-06,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Maintain Status Quo,Austria,AUT,2020-06-27,v3
2020-01-06,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Relax Interventions 50%,Austria,AUT,2020-06-27,v3
2020-01-06,Rt,3.91,4.43,4.71,4.65,4.89,5.25,Surged Additional 50% Reduction,Austria,AUT,2020-06-27,v3
2020-01-06,Rt,3.91,4.43,4.71,4.65,4.89,5.25,Surged Maintain Status Quo,Austria,AUT,2020-06-27,v3
2020-01-06,Rt,3.91,4.43,4.71,4.65,4.89,5.25,Surged Relax Interventions 50%,Austria,AUT,2020-06-27,v3
2020-01-07,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Additional 50% Reduction,Austria,AUT,2020-06-27,v3
2020-01-07,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Maintain Status Quo,Austria,AUT,2020-06-27,v3
2020-01-07,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Relax Interventions 50%,Austria,AUT,2020-06-27,v3
2020-01-07,Rt,3.91,4.43,4.71,4.65,4.89,5.25,Surged Additional 50% Reduction,Austria,AUT,2020-06-27,v3
2020-01-07,Rt,3.91,4.43,4.71,4.65,4.89,5.25,Surged Maintain Status Quo,Austria,AUT,2020-06-27,v3
2020-01-07,Rt,3.91,4.43,4.71,4.65,4.89,5.25,Surged Relax Interventions 50%,Austria,AUT,2020-06-27,v3
2020-01-08,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Additional 50% Reduction,Austria,AUT,2020-06-27,v3
2020-01-08,Rt,4.04,4.48,4.67,4.65,4.85,5.24,Maintain Status Quo,Austria,AUT,2020-06-27,v3
