date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version
2020-01-02,Rt,4.34,4.68,4.95,4.97,5.2,5.75,Additional 50% Reduction,Germany,DEU,2020-06-27,v3
2020-01-02,Rt,4.34,4.68,4.95,4.97,5.2,5.75,Maintain Status Quo,Germany,DEU,2020-06-27,v3
2020-01-02,Rt,4.34,4.68,4.95,4.97,5.2,5.75,Relax Interventions 50%,Germany,DEU,2020-06-27,v3
2020-01-02,Rt,4.36,4.79,5.04,5.05,5.29,5.72,Surged Additional 50% Reduction,Germany,DEU,2020-06-27,v3
2020-01-02,Rt,4.36,4.79,5.04,5.05,5.29,5.72,Surged Maintain Status Quo,Germany,DEU,2020-06-27,v3
2020-01-02,Rt,4.36,4.79,5.04,5.05,5.29,5.72,Surged Relax Interventions 50%,Germany,DEU,2020-06-27,v3
2020-01-03,Rt,4.34,4.68,4.95,4.97,5.2,5.75,Additional 50% Reduction,Germany,DEU,2020-06-27,v3
2020-01-03,Rt,4.34,4.68,4.95,4.97,5.2,5.75,Maintain Status Quo,Germany,DEU,2020-06-27,v3
2020-01-03,Rt,4.34,4.68,4.95,4.97,5.2,5.75,Relax Interventions 50%,Germany,DEU,2020-06-27,v3
2020-01-03,Rt,4.36,4.79,5.04,5.05,5.29,5.72,Surged Additional 50% Reduction,Germany,DEU,2020-06-27,v3
2020-01-03,Rt,4.36,4.79,5.04,5.05,5.29,5.72,Surged Maintain Status Quo,Germany,DEU,2020-06-27,v3
2020-01-03,Rt,4.36,4.79,5.04,5.05,5.29,5.72,Surged Relax Interventions 50%,Germany,DEU,2020-06-27,v3
2020-01-04,Rt,4.34,4.68,4.95,4.97,5.2,5.75,Additional 50% Reduction,Germany,DEU,2020-06-27,v3
2020-01-04,Rt,4.34,4.68,4.95,4.97,5.2,5.75,Maintain Status Quo,Germany,DEU,2020-06-27,v3
2020-01-04,Rt,4.34,4.68,4.95,4.97,5.2,5.75,Relax Interventions 50%,Germany,DEU,2020-06-27,v3
2020-01-04,Rt,4.36,4.79,5.04,5.05,5.29,5.72,Surged Additional 50% Reduction,Germany,DEU,2020-06-27,v3
2020-01-04,Rt,4.36,4.79,5.04,5.05,5.29,5.72,Surged Maintain Status Quo,Germany,DEU,2020-06-27,v3
2020-01-04,Rt,4.36,4.79,5.04,5.05,5.29,5.72,Surged Relax Interventions 50%,Germany,DEU,2020-06-27,v3
2020-01-05,Rt,4.34,4.68,4.95,4.97,5.2,5.75,Additional 50% Reduction,Germany,DEU,2020-06-27,v3
2020-01-05,Rt,4.34,4.68,4.95,4.97,5.2,5.75,Maintain Status Quo,Germany,DEU,2020-06-27,v3
2020-01-05,Rt,4.34,4.68,4.95,4.97,5.2,5.75,Relax Interventions 50%,Germany,DEU,2020-06-27,v3
2020-01-05,Rt,4.36,4.79,5.04,5.05,5.29,5.72,Surged Additional 50% Reduction,Germany,DEU,2020-06-27,v3
2020-01-05,Rt,4.36,4.79,5.04,5.05,5.29,5.72,Surged Maintain Status Quo,Germany,DEU,2020-06-27,v3
2020-01-05,Rt,4.36,4.79,5.04,5.05,5.29,5.72,Surged Relax Interventions 50%,Germany,DEU,2020-06-27,v3
2020-01-06,Rt,4.34,4.68,4.95,4.97,5.2,5.75,Additional 50% Reduction,Germany,DEU,2020-06-27,v3
