date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version
2020-01-02,Rt,2.97,3.47,3.78,3.79,4.07,4.59,Additional 50% Reduction,Morocco,MAR,2020-06-27,v3
2020-01-02,Rt,2.97,3.47,3.78,3.79,4.07,4.59,Maintain Status Quo,Morocco,MAR,2020-06-27,v3
2020-01-02,Rt,2.97,3.47,3.78,3.79,4.07,4.59,Relax Interventions 50%,Morocco,MAR,2020-06-27,v3
2020-01-02,Rt,3.16,3.6,3.87,3.9,4.19,4.7,Surged Additional 50% Reduction,Morocco,MAR,2020-06-27,v3
2020-01-02,Rt,3.16,3.6,3.87,3.9,4.19,4.7,Surged Maintain Status Quo,Morocco,MAR,2020-06-27,v3
2020-01-02,Rt,3.16,3.6,3.87,3.9,4.19,4.7,Surged Relax Interventions 50%,Morocco,MAR,2020-06-27,v3
2020-01-03,Rt,2.97,3.47,3.78,3.79,4.07,4.59,Additional 50% Reduction,Morocco,MAR,2020-06-27,v3
2020-01-03,Rt,2.97,3.47,3.78,3.79,4.07,4.59,Maintain Status Quo,Morocco,MAR,2020-06-27,v3
2020-01-03,Rt,2.97,3.47,3.78,3.79,4.07,4.59,Relax Interventions 50%,Morocco,MAR,2020-06-27,v3
2020-01-03,Rt,3.16,3.6,3.87,3.9,4.19,4.7,Surged Additional 50% Reduction,Morocco,MAR,2020-06-27,v3
2020-01-03,Rt,3.16,3.6,3.87,3.9,4.19,4.7,Surged Maintain Status Quo,Morocco,MAR,2020-06-27,v3
2020-01-03,Rt,3.16,3.6,3.87,3.9,4.19,4.7,Surged Relax Interventions 50%,Morocco,MAR,2020-06-27,v3
2020-01-04,Rt,2.97,3.47,3.78,3.79,4.07,4.59,Additional 50% Reduction,Morocco,MAR,2020-06-27,v3
2020-01-04,Rt,2.97,3.47,3.78,3.79,4.07,4.59,Maintain Status Quo,Morocco,MAR,2020-06-27,v3
2020-01-04,Rt,2.97,3.47,3.78,3.79,4.07,4.59,Relax Interventions 50%,Morocco,MAR,2020-06-27,v3
2020-01-04,Rt,3.16,3.6,3.87,3.9,4.19,4.7,Surged Additional 50% Reduction,Morocco,MAR,2020-06-27,v3
2020-01-04,Rt,3.16,3.6,3.87,3.9,4.19,4.7,Surged Maintain Status Quo,Morocco,MAR,2020-06-27,v3
2020-01-04,Rt,3.16,3.6,3.87,3.9,4.19,4.7,Surged Relax Interventions 50%,Morocco,MAR,2020-06-27,v3
2020-01-05,Rt,2.97,3.47,3.78,3.79,4.07,4.59,Additional 50% Reduction,Morocco,MAR,2020-06-27,v3
2020-01-05,Rt,2.97,3.47,3.78,3.79,4.07,4.59,Maintain Status Quo,Morocco,MAR,2020-06-27,v3
2020-01-05,Rt,2.97,3.47,3.78,3.79,4.07,4.59,Relax Interventions 50%,Morocco,MAR,2020-06-27,v3
2020-01-05,Rt,3.16,3.6,3.87,3.9,4.19,4.7,Surged Additional 50% Reduction,Morocco,MAR,2020-06-27,v3
2020-01-05,Rt,3.16,3.6,3.87,3.9,4.19,4.7,Surged Maintain Status Quo,Morocco,MAR,2020-06-27,v3
2020-01-05,Rt,3.16,3.6,3.87,3.9,4.19,4.7,Surged Relax Interventions 50%,Morocco,MAR,2020-06-27,v3
2020-01-06,Rt,2.97,3.47,3.78,3.79,4.07,4.59,Additional 50% Reduction,Morocco,MAR,2020-06-27,v3
2020-01-06,Rt,2.97,3.47,3.78,3.79,4.07,4.59,Maintain Status Quo,Morocco,MAR,2020-06-27,v3
2020-01-06,Rt,2.97,3.47,3.78,3.79,4.07,4.59,Relax Interventions 50%,Morocco,MAR,2020-06-27,v3
2020-01-06,Rt,3.16,3.6,3.87,3.9,4.19,4.7,Surged Additional 50% Reduction,Morocco,MAR,2020-06-27,v3
2020-01-06,Rt,3.16,3.6,3.87,3.9,4.19,4.7,Surged Maintain Status Quo,Morocco,MAR,2020-06-27,v3
2020-01-06,Rt,3.16,3.6,3.87,3.9,4.19,4.7,Surged Relax Interventions 50%,Morocco,MAR,2020-06-27,v3
2020-01-07,Rt,2.97,3.47,3.78,3.79,4.07,4.59,Additional 50% Reduction,Morocco,MAR,2020-06-27,v3
2020-01-07,Rt,2.97,3.47,3.78,3.79,4.07,4.59,Maintain Status Quo,Morocco,MAR,2020-06-27,v3
